Date,2Y,5Y,10Y,30Y
2020-11-30,5.1510078144552874e-05,-0.00019813018460817516,0.00043534308233851246,-0.00022772489919263943
2020-12-01,-1.4889183153233444e-05,-2.8684110366724754e-05,0.000287781247825562,-0.0001704938843176436
2020-12-02,-0.0003837542430598083,0.0001262468197451143,0.0006459547372534668,-0.0002073378734836042
2020-12-03,-5.3027750898433755e-06,0.00021643879854253036,-0.00023020426886641483,-0.0003023967693879356
2020-12-04,1.2046041988205288e-05,-0.00030007410176394406,0.0002616961910162034,1.6982569780689448e-05
2020-12-07,0.0004926484224970572,-8.36253089602371e-05,5.500260172150552e-05,-0.00029083254074386324
2020-12-08,-3.8472192956224505e-05,-0.00011873632779023904,0.0006569408799653016,9.465988902294359e-05
2020-12-09,6.0309468466722494e-05,-0.00016333230814342798,-0.00024248948560654543,-1.7583338307197934e-05
2020-12-10,-6.942353941048662e-06,0.00044136356007027424,-0.0002519165526542328,-8.363181640324342e-05
2020-12-11,-0.00023373560752390642,0.00010124542774023888,-0.00017981779363320663,-0.00031764728171455924
2020-12-14,0.00022856456290300413,-0.0003152209885837613,-0.000637168717292942,-0.00020186996569891645
2020-12-15,0.00015038660653735484,0.00022946548676369404,-0.0001577265065042283,0.0002643869290390146
2020-12-16,0.0001582063894086094,0.0005305390492531583,-0.00022773979846610936,0.00017532101566853327
2020-12-17,-0.0001818774909589478,0.0002581163151377867,4.5118135942862284e-05,-0.00034214433567949284
2020-12-18,0.00028055886218721987,-0.00037984249148850335,0.00010252679273314782,3.476630690022906e-05
2020-12-21,-0.0002803702125584562,-0.00012105851821656285,0.0005628512517647658,0.00026298549318012616
2020-12-22,0.00011737141876005407,0.0003167277872966557,0.00028512715145581505,-0.0005842918483924801
2020-12-23,0.0004380911251619957,-0.0001769173664046952,-0.0001730710966987209,0.00019017606733297726
2020-12-24,-0.00019810726502613767,0.00011095485703655711,-0.0002695244014045074,-0.00023191831563104635
2020-12-25,-0.00011325954592055439,0.0001936585133573342,0.0001475757514519517,0.00019970953400760578
2020-12-28,1.9930273017528246e-05,-0.00023173261789452074,-0.0003960699621061926,-0.0002671407047898809
2020-12-29,-0.00010069513082323985,-1.4881339015450021e-05,0.0005494376297563061,-0.0006317087352325817
2020-12-30,-0.00031013268621322656,-0.0008103168350172682,0.00035383203621638606,-0.000569639853259107
2020-12-31,1.3712594961205465e-05,-0.00025609691033357245,-0.00014075269563141143,1.68297313314837e-05
